Dates,traded_dollars,asset_turnover,signal_change_day,nonzero_rebalance_day,BRL_traded_dollars,AUD_traded_dollars,BCOM_traded_dollars,XAU_traded_dollars
2004-11-22,560708.8164080158,0.004259850682459173,False,True,280354.40820401534,18050.363385796547,175554.88300526887,86749.16181293502
2004-11-23,783731.4971032292,0.005940673092886723,False,True,327740.68640947714,92766.25149186328,299099.49705974385,64125.06214214489
2004-11-24,469637.2564477846,0.0035495151465190266,False,True,61531.00291534141,65861.67292712256,107425.95238143578,234818.62822388485
2004-11-25,1022693.9192647748,0.007683452390650439,False,True,299785.3618643433,198243.19250320643,511346.9596323855,13318.40526483953
2004-11-26,266742.1843284145,0.0019962794700636626,False,True,4315.244244597852,104023.33946374059,129055.84791960567,29347.752700470388
2004-11-29,274134.740241237,0.002049725840923512,False,True,137067.37012062222,95050.99762507156,30622.388365272433,11393.98413027078
2004-11-30,590488.1518769413,0.004434658406590185,False,True,42739.27583001554,82304.23028467596,170200.56982377917,295244.07593847066
2004-12-01,1122486.8640544713,0.008475211647018824,False,True,561243.4320272282,409069.3820542097,109557.92900411785,42616.12096891552
2004-12-02,1466177.1027578786,0.01107938067346399,False,True,151609.88335793838,275047.2468498498,733088.5513789356,306431.4211711548
2004-12-03,1175683.132436864,0.009000771278618074,False,True,164925.87553788722,394649.2983468585,587841.5662184246,28266.392333693802
2004-12-06,32898992.547528278,0.2500084175954834,True,True,15808.004899907857,553.8421740680933,32642074.29690925,240556.4035450518
2004-12-07,310104.1993250288,0.0023663714470917164,False,True,86895.94034959003,96135.44983068854,0.0,127072.80914475024
2004-12-08,320866.7360652536,0.0024575157362449313,False,True,220533.91015774757,77927.48059622943,0.0,22405.345311276615
2004-12-09,997196.569578167,0.007734397826630871,False,True,294173.18556566164,366240.12483874336,0.0,336783.25917376205
2004-12-10,168684.0797900036,0.001315220624033311,False,True,76395.64451272786,19557.807477343827,0.0,72730.62779993191
2004-12-13,315869.74702362716,0.0024663763258649567,False,True,107274.42500779033,27539.04056310281,0.0,181056.28145273402
2004-12-14,289315.1604157798,0.0022446843217802,False,True,42327.37622484565,108760.55097147822,0.0,138227.23321945593
2004-12-15,264352.6649691649,0.002057447168030879,False,True,81769.06235412881,44769.16255011037,0.0,137814.4400649257
2004-12-16,306951.6344213262,0.002366380328600808,False,True,197022.83937099576,48177.02917445451,0.0,61751.76587587595
2004-12-17,246945.28857808188,0.0019154149351353136,False,True,24928.993109367788,168861.80855827406,0.0,53154.48691044003
2004-12-20,256367.98169797286,0.0019728096966776516,False,True,125071.20727220178,70659.702067025,0.0,60637.07235874608
2004-12-21,437362.4033078104,0.003350026123118262,False,True,294210.33104177937,101735.10929096863,0.0,41416.96297506243
2004-12-22,370579.8135133125,0.0028453922429020223,False,True,201510.02376038954,145745.60895277932,0.0,23324.18080014363
2004-12-23,116121.55166330561,0.0008931064939638691,False,True,11922.676710136235,18795.34429566562,0.0,85403.53065750375
2004-12-24,117629.93810106441,0.0009020818989836825,False,True,11506.92640420422,12229.568702135235,0.0,93893.44299472496
2004-12-27,147725.56742845476,0.0011304903543888109,False,True,59706.21989804879,48605.89127968624,0.0,39413.456250719726
2004-12-28,387184.42415232956,0.0029495835411196326,False,True,96454.5738119036,267792.5788279474,0.0,22937.27151247859
2004-12-29,96717.7817115821,0.0007367386424572272,False,True,10227.49669592455,39480.29318602756,0.0,47009.99182962999
2004-12-30,972862.7090325244,0.007445015693463455,False,True,410774.278055314,174237.14141404256,0.0,387851.28956316784
2004-12-31,245789.19961233065,0.0018718507403458324,False,True,54150.85476052761,148130.6999359131,0.0,43507.64491588995
2005-01-03,80712.94464685395,0.000614271512079311,False,True,29345.891293603927,39661.815005574375,0.0,11705.238347675651
2005-01-04,657929.6933509074,0.005041787599517837,False,True,62282.86730486527,154071.71144744754,0.0,441575.1145985946
2005-01-05,325944.48341200873,0.0025139239022742123,False,True,70627.10176573321,197301.79002900422,0.0,58015.591617271304
2005-01-06,64525.16902612895,0.0004986582843033024,False,True,10955.31298782304,42281.86390003562,0.0,11287.992138270289
2005-01-07,225438.07829641178,0.0017527191694759014,False,True,15761.205652229488,13018.472780968994,0.0,196658.3998632133
2005-01-10,428756.90866069123,0.003338209545437092,False,True,191538.29288658127,103579.12585534528,0.0,133639.48991876468
2005-01-11,32239858.110705595,0.250505294922638,True,True,63536.35782347992,22083.231872025877,0.0,32154238.52101009
2005-01-12,343923.4315358214,0.0026733565213776637,False,True,184652.02124328166,159271.41029253975,0.0,0.0
2005-01-13,233067.4036438726,0.0018051192997921713,False,True,157620.03140953183,75447.37223434076,0.0,0.0
2005-01-14,57838.30711797625,0.00044791908263731704,False,True,31920.46596549079,25917.84115248546,0.0,0.0
2005-01-17,310361.3272839077,0.0024095275831728896,False,True,74979.63056571409,235381.6967181936,0.0,0.0
2005-01-18,19265.904585160315,0.00014960391799967074,False,True,3015.259874008596,16250.64471115172,0.0,0.0
2005-01-19,154902.64241350442,0.0012050481897080798,False,True,136111.80235778168,18790.840055722743,0.0,0.0
2005-01-20,101263.99988432229,0.0007865330103149913,False,True,77252.78672988713,24011.213154435158,0.0,0.0
2005-01-21,99520.83342379704,0.0007733985474627201,False,True,66614.55274457857,32906.28067921847,0.0,0.0
2005-01-24,32771608.96911008,0.2530976675847472,True,True,175751.23318097368,32595857.735929105,0.0,0.0
2005-01-25,69262.64783350378,0.000534539531162835,False,True,69262.64783350378,0.0,0.0,0.0
2005-01-26,44191.68724429235,0.00034120772582806746,False,True,44191.68724429235,0.0,0.0,0.0
2005-01-27,221919.7404235974,0.0017095552646653688,False,True,221919.7404235974,0.0,0.0,0.0
2005-01-28,17391.86450432241,0.00013395402820379212,False,True,17391.86450432241,0.0,0.0,0.0
2005-01-31,180909.4252963178,0.001390800138754422,False,True,180909.4252963178,0.0,0.0,0.0
2005-02-01,354227.2776668705,0.0027133853304354503,False,True,354227.2776668705,0.0,0.0,0.0
2005-02-02,9961.251127056777,7.629554476569139e-05,False,True,9961.251127056777,0.0,0.0,0.0
2005-02-03,41650.316593218595,0.00031914523235705293,False,True,41650.316593218595,0.0,0.0,0.0
2005-02-04,130115.09021364897,0.0009956822821935484,False,True,130115.09021364897,0.0,0.0,0.0
2005-02-07,92705.53028788045,0.0007100840222706776,False,True,92705.53028788045,0.0,0.0,0.0
2005-02-08,97059.4999826029,0.0007426973407397593,False,True,97059.4999826029,0.0,0.0,0.0
2005-02-09,261733.7410567701,0.0020081438169333404,False,True,261733.7410567701,0.0,0.0,0.0
2005-02-10,283341.45033565536,0.0021676452066037664,False,True,283341.45033565536,0.0,0.0,0.0
2005-02-11,111811.38970434666,0.0008563666316630642,False,True,111811.38970434666,0.0,0.0,0.0
2005-02-14,139761.8543119207,0.0010689144277673107,False,True,139761.8543119207,0.0,0.0,0.0
2005-02-15,33012059.952062145,0.2518553676216776,True,True,243193.1776492484,32768866.774412896,0.0,0.0
2005-02-16,15690.618763070554,0.00011973542079433094,False,True,13737.367990680039,1953.2507723905146,0.0,0.0
2005-02-17,180686.43583351,0.0013801021544162058,False,True,59948.840041451156,120737.59579205886,0.0,0.0
2005-02-18,245600.59078258649,0.0018689114831368877,False,True,153716.40122762322,91884.18955496326,0.0,0.0
2005-02-21,86818.15352804586,0.000661418659079625,False,True,81707.82019241527,5110.333335630596,0.0,0.0
2005-02-22,132245.99189779162,0.0010072694594356493,False,True,58358.351902578026,73887.6399952136,0.0,0.0
2005-02-23,399027.30814853683,0.0030402862385781795,False,True,210750.66247165948,188276.64567687735,0.0,0.0
2005-02-24,33284477.722207118,0.2537951573942024,True,True,223959.66253251582,273763.90728089586,32786754.152393706,0.0
2005-02-25,441616.27808088064,0.0033813992319652792,False,True,247193.54200930148,152635.8000631295,41786.936008449644,0.0
2005-02-28,717258.4144561626,0.005485277661520706,False,True,264278.3774027452,74475.63864534721,378504.3984080702,0.0
2005-03-01,391632.51751640067,0.002968676270448609,False,True,264653.4782342464,50696.43824658543,76282.60103556886,0.0
2005-03-02,201716.18703929707,0.0015380487825140104,False,True,4496.866880774498,157292.09201698005,39927.228141542524,0.0
2005-03-03,622489.68070044,0.0047461471726242275,False,True,273146.52927067876,37331.42870484665,312011.72272491455,0.0
2005-03-04,903893.3273338787,0.0069168881976634025,False,True,511653.6735555455,127215.0654060319,265024.5883723013,0.0
2005-03-07,378065.1238859631,0.0028728740267287604,False,True,198322.73793192208,105589.61168021709,74152.77427382395,0.0
2005-03-08,259130.73584372178,0.0019713591604446647,False,True,129196.7803712897,110756.5544443354,19177.401028096676,0.0
2005-03-09,33854227.5644685,0.25690608516196556,True,True,413916.46949077025,131814.76915908605,364329.64412519336,32944166.681693453
2005-03-10,312127.8885846883,0.0023686139314516713,False,True,31176.69143209234,124887.25286025554,152308.06838136166,3755.8759109787643
2005-03-11,461068.86400158703,0.003511245363950611,False,True,136796.14327638224,83193.7161992304,10544.572525177151,230534.43200079724
2005-03-14,235930.36506445706,0.0017836945384527003,False,True,14351.760043390095,87711.89828287065,103613.42248883471,30253.284249361604
2005-03-15,805920.498778265,0.006151668348048057,False,True,402960.2493891381,64373.157376457006,318086.75187909976,20500.340133570135
2005-03-16,616448.7456747219,0.004689972560505868,False,True,179605.96651634574,36081.57362417132,272142.79921319336,128618.40632101148
2005-03-17,193752.85336744413,0.0014649003824954209,False,True,96876.42668373138,58060.09951515123,16299.629953935742,22516.697214625776
2005-03-18,33502287.323456675,0.2540870044612515,True,True,33218365.12546216,14479.063656695187,46600.95639242977,222842.17794539034
2005-03-21,329712.746762339,0.002499976069682028,False,True,0.0,135823.28407883272,160761.7585268207,33127.70415668562
2005-03-22,330643.1733507365,0.0025324263127608658,False,True,0.0,48148.96805682778,1510.0637053251266,280984.1415885836
2005-03-23,630556.5749995485,0.004838266957635813,False,True,0.0,285673.4593264796,95245.22050425783,249637.89516881108
2005-03-24,879101.338147644,0.006825598541031293,False,True,0.0,374596.7009683065,256477.47209330276,248027.16508603469
2005-03-25,158090.18863889948,0.0012269413493527696,False,True,0.0,35989.03642766923,85827.18521731347,36273.96699391678
2005-03-28,16104.232698690146,0.00012499779415653866,False,True,0.0,3220.846539735794,3220.846539735794,9662.539619218558
2005-03-29,267868.19939606637,0.002080597261510819,False,True,0.0,90043.48262670636,55180.07581054419,122644.64095881581
2005-03-30,231696.4375204593,0.0017956146684410387,False,True,0.0,26443.877477984875,125503.09409716353,79749.46594531089
2005-03-31,298733.41136946157,0.0023102494542444445,False,True,0.0,65824.7159350738,183522.9326462224,49385.76278816536
2005-04-01,254354.96681838483,0.00195856312269574,False,True,0.0,57141.31042090431,185640.805591356,11572.850806124508
2005-04-04,253690.03859369457,0.0019561622967154365,False,True,0.0,35371.40413605049,104279.3175707385,114039.31688690558
2005-04-05,133152.08013270423,0.0010309478141007906,False,True,0.0,27050.023079883307,87127.89311902598,18974.163933794945
2005-04-06,308590.6181668006,0.002391197726151407,False,True,0.0,32223.605523765087,167079.6667184271,109287.34592460841
2005-04-07,160080.80187159404,0.0012397367618122016,False,True,0.0,71028.8080888614,4676.449698284268,84375.54408444837
2005-04-08,555413.8555864021,0.004315052429915333,False,True,0.0,184705.7907613963,328881.4857941717,41826.57903083414
2005-04-11,32753240.068101246,0.25458444974498795,True,True,0.0,32344532.496670276,302616.06427901983,106091.50715195015
2005-04-12,116395.55091350153,0.0009030854921160789,False,True,0.0,0.0,106817.41875791922,9578.132155582309
2005-04-13,389445.3698964007,0.0030300620413013443,False,True,0.0,0.0,284555.60890227556,104889.76099412516
2005-04-14,32526695.181955446,0.25383571081729145,True,True,0.0,0.0,342369.3791096695,32184325.802845776
2005-04-15,35748.152834907174,0.00027907951555541813,False,True,0.0,0.0,35748.152834907174,0.0
2005-04-18,72406.30354357883,0.0005656895751434378,False,True,0.0,0.0,72406.30354357883,0.0
2005-04-19,144968.35133942962,0.001134308886742001,False,True,0.0,0.0,144968.35133942962,0.0
2005-04-20,32743352.020759936,0.25462228566103073,True,True,32148945.58007184,0.0,594406.440688096,0.0
2005-04-21,268009.7106977962,0.002075474105394475,False,True,149063.77214685082,0.0,118945.93855094537,0.0
2005-04-22,228576.4500754103,0.001768213480272873,False,True,148766.17503681406,0.0,79810.27503859624,0.0
2005-04-25,216944.16913609207,0.0016726148386911168,False,True,130359.32167733088,0.0,86584.84745876119,0.0
2005-04-26,106537.58930759504,0.0008206751258336151,False,True,81620.30390605703,0.0,24917.285401538014,0.0
2005-04-27,222488.25616149977,0.0017167446276960098,False,True,165765.16130150855,0.0,56723.09485999122,0.0
2005-04-28,33437112.80235216,0.2587032466479121,True,True,474939.2822954431,0.0,649945.8657792099,32312227.654277507
2005-04-29,77736.7734275721,0.0006029005833760076,False,True,20132.088295627385,0.0,55395.835533462465,2208.849598482251
2005-05-02,527131.6222991645,0.004091592109634401,False,True,53068.553378824145,0.0,223631.87242643908,250431.1964939013
2005-05-03,666171.5078581832,0.005171672717185459,False,True,266716.82776279,0.0,63709.8039361909,335744.8761592023
2005-05-04,32011016.650456652,0.2494332332917288,True,True,318890.39868124947,0.0,31668918.885005455,23207.36676994711
2005-05-05,264782.3827335462,0.002054733675907452,False,True,254712.41481591016,0.0,0.0,10069.967917636037
2005-05-06,158873.3432330005,0.0012335303555950571,False,True,96668.16899755597,0.0,0.0,62205.174235444516
2005-05-09,32150341.569237974,0.249748463442569,True,True,265637.9304831624,0.0,0.0,31884703.63875481
2005-05-10,145722.19737158343,0.0011302849616281869,False,True,145722.19737158343,0.0,0.0,0.0
2005-05-11,160166.48776863888,0.001244382412168032,False,True,160166.48776863888,0.0,0.0,0.0
2005-05-12,178590.54657762125,0.001390096281594944,False,True,178590.54657762125,0.0,0.0,0.0
2005-05-13,251072.7488095276,0.001949197395551055,False,True,251072.7488095276,0.0,0.0,0.0
2005-05-16,3493.1151918508112,2.7117737317089153e-05,False,True,3493.1151918508112,0.0,0.0,0.0
2005-05-17,116854.07182601094,0.0009082596276574722,False,True,116854.07182601094,0.0,0.0,0.0
2005-05-18,12456.336849540472,9.680559180134859e-05,False,True,12456.336849540472,0.0,0.0,0.0
2005-05-19,198662.90670214593,0.0015407556857609747,False,True,198662.90670214593,0.0,0.0,0.0
2005-05-20,181435.98985027894,0.0014045149685802817,False,True,181435.98985027894,0.0,0.0,0.0
2005-05-23,65027.36791275814,0.0005037217414013234,False,True,65027.36791275814,0.0,0.0,0.0
2005-05-24,220036.80318443105,0.001700607055874569,False,True,220036.80318443105,0.0,0.0,0.0
2005-05-25,15409.942673746496,0.00011908051739298699,False,True,15409.942673746496,0.0,0.0,0.0
2005-05-26,253833.61017275974,0.001956385669636112,False,True,253833.61017275974,0.0,0.0,0.0
2005-05-27,3003.501076348126,2.3148333669553446e-05,False,True,3003.501076348126,0.0,0.0,0.0
2005-05-30,10420.02233531326,8.029973110676565e-05,False,True,10420.02233531326,0.0,0.0,0.0
2005-05-31,351761.8769871108,0.002701017132211875,False,True,351761.8769871108,0.0,0.0,0.0
2005-06-01,356649.98905937374,0.0027485868818524924,False,True,356649.98905937374,0.0,0.0,0.0
2005-06-02,302774.3293591663,0.0023406667154661563,False,True,302774.3293591663,0.0,0.0,0.0
2005-06-03,232894.95506235957,0.0017961363112238026,False,True,232894.95506235957,0.0,0.0,0.0
2005-06-06,90531.17377686873,0.0006975466449082831,False,True,90531.17377686873,0.0,0.0,0.0
2005-06-07,574527.1082968861,0.004453039806452691,False,True,574527.1082968861,0.0,0.0,0.0
2005-06-08,120450.47335779667,0.0009324258337634791,False,True,120450.47335779667,0.0,0.0,0.0
2005-06-09,125873.51932213828,0.0009731421606850809,False,True,125873.51932213828,0.0,0.0,0.0
2005-06-10,373693.2056880444,0.0029002356392690506,False,True,373693.2056880444,0.0,0.0,0.0
2005-06-13,155558.0436300598,0.0012053468218216298,False,True,155558.0436300598,0.0,0.0,0.0
2005-06-14,124308.21052097529,0.0009619709855902247,False,True,124308.21052097529,0.0,0.0,0.0
2005-06-15,48756.21891616285,0.0003774945741931978,False,True,48756.21891616285,0.0,0.0,0.0
2005-06-16,227182.9885422215,0.0017548465767165354,False,True,227182.9885422215,0.0,0.0,0.0
2005-06-17,376901.6300356053,0.002900072074166916,False,True,376901.6300356053,0.0,0.0,0.0
2005-06-20,163810.10897019506,0.0012583232442959825,False,True,163810.10897019506,0.0,0.0,0.0
2005-06-21,118255.51299688593,0.0009072922940153734,False,True,118255.51299688593,0.0,0.0,0.0
2005-06-22,32687999.47314389,0.2505937415024306,True,True,77448.94905304909,0.0,32610550.52409084,0.0
2005-06-23,214456.50962083787,0.0016452521241973538,False,True,83857.90613824874,0.0,130598.60348258913,0.0
2005-06-24,32776799.036319014,0.25173942855717074,True,True,150094.90930553153,0.0,76380.93749838695,32550323.189515095
2005-06-27,340237.67235065624,0.0026093965833543535,False,True,83692.98551595956,0.0,109940.09350121394,146604.59333348274
2005-06-28,457992.83280635625,0.003522246592370805,False,True,104812.11035320908,0.0,274095.8505797535,79084.87187339365
2005-06-29,966534.8221567012,0.007478436849278921,False,True,385052.7770387903,0.0,463778.9816165529,117703.06350135803
2005-06-30,395108.170333527,0.0030474353264045083,False,True,225113.05301163346,0.0,146330.31563342735,23664.80168846622
2005-07-01,296497.87535317615,0.0022971719564680703,False,True,59777.81850333512,0.0,220981.58204077184,15738.474809069186
2005-07-04,1148968.680884961,0.008906570848224568,False,True,174286.9795372039,0.0,391639.77450722456,583041.9268405326
2005-07-05,447192.03580643237,0.0034745512830079385,False,True,260769.45858813822,0.0,74346.8813698478,112075.69584844634
2005-07-06,1121299.4535956234,0.008671118372789565,False,True,8817.72572844103,0.0,636813.2114105336,475668.5164566487
2005-07-07,675397.385774307,0.005221238998250733,False,True,332512.9194236174,0.0,341045.0328418091,1839.4335088804364
2005-07-08,354884.29077886045,0.002745038096128323,False,True,116238.13703986257,0.0,186650.71941540018,51995.4343235977
2005-07-11,501684.9561010599,0.0038824899636184665,False,True,242745.18652451783,0.0,191323.4671657011,67616.30241084099
2005-07-12,415031.1009821519,0.0032014632103065893,False,True,151463.63252881914,0.0,154938.09916661307,108629.36928671971
2005-07-13,316948.8865146674,0.002432947745517344,False,True,34624.42773054913,0.0,203308.5935005434,79015.86528357491
2005-07-14,368636.8575743064,0.002835520821488359,False,True,66987.20705436543,0.0,150961.3750883229,150688.2754316181
2005-07-15,557863.3855057359,0.004302623511100833,False,True,235158.098666057,0.0,65386.6459156014,257318.64092407748
2005-07-18,217898.09254518524,0.0016786953735268507,False,True,90764.05314629897,0.0,12866.333797603846,114267.70560128242
2005-07-19,552236.3940362111,0.0042575797924287355,False,True,264193.2854601294,0.0,273403.41530099884,14639.693275082856
2005-07-20,249945.40478948876,0.0019348871791743177,False,True,3740.2095416747034,0.0,187277.76437043026,58927.4308773838
2005-07-21,567452.5733560063,0.004397257842952476,False,True,251540.70189877972,0.0,48606.25587255508,267305.6155846715
2005-07-22,849387.1670061871,0.006581535961210841,False,True,241333.08668776602,0.0,423549.58949240297,184504.49082601815
2005-07-25,765313.4757396132,0.005936660673455972,False,True,390776.4354041219,0.0,364788.5096430108,9748.530692480505
2005-07-26,32873265.788424827,0.256047846695039,True,True,453973.7478055917,0.0,126554.38593864813,32292737.654680587
2005-07-27,310341.1489019431,0.002419633762880575,False,True,187081.59853268415,0.0,123259.55036925897,0.0
2005-07-28,178234.17070985958,0.0013882094165936455,False,True,56152.112507119775,0.0,122082.0582027398,0.0
2005-07-29,407190.2760778554,0.0031514861675243627,False,True,216328.2903544791,0.0,190861.98572337627,0.0
2005-08-01,335158.0539621264,0.002582822061451034,False,True,307201.09831724316,0.0,27956.955644883215,0.0
2005-08-02,292352.4924257733,0.0022456861967094606,False,True,41238.124990630895,0.0,251114.3674351424,0.0
2005-08-03,364342.75112662464,0.002783096610147692,False,True,183509.5523982644,0.0,180833.19872836024,0.0
2005-08-04,823442.1497444771,0.006275499010475969,False,True,487392.19670658186,0.0,336049.95303789526,0.0
2005-08-05,147955.17218359932,0.0011254197424177157,False,True,136790.57240842283,0.0,11164.599775176495,0.0
2005-08-08,32980224.34169055,0.2507300157655276,True,True,30476.022426571697,0.0,65547.91649658978,32884200.40276739
2005-08-09,308545.0407863371,0.002347949745721571,False,True,28713.043598905206,0.0,138473.67770376801,141358.3194836639
2005-08-10,392919.8710782677,0.0029995128432293875,False,True,55621.25014054403,0.0,248441.04564784467,88857.575289879
2005-08-11,33742735.25272603,0.2548343971268473,True,True,237244.47132444754,33102610.59060458,259802.90645300597,143077.28434400633
2005-08-12,1646662.474511724,0.01236918501231273,False,True,823331.2372558564,197743.8186761737,176664.034990523,448923.3835891709
2005-08-15,1194826.5509621687,0.009029168199561633,False,True,597413.2754810825,115121.51165181771,260761.8131235838,221529.95070568472
2005-08-16,1202697.4708580412,0.009103035729243996,False,True,601348.735429015,108339.02377910912,263556.6889331788,229453.02271673828
2005-08-17,430320.9585592449,0.0032468477044565124,False,True,134915.5895700343,80244.88970959187,38810.20811229944,176350.27116731927
2005-08-18,707721.5227207169,0.005395438362168733,False,True,329297.3752009347,24563.386159420013,245714.8894731216,108145.87188724056
2005-08-19,364358.9520412348,0.0027958272916031777,False,True,1820.3339173197746,92496.64949389547,87862.49260940403,182179.47602061555
2005-08-22,1605840.7013275065,0.01242434125373041,False,True,802920.3506637476,162019.490346808,624620.4306953624,16280.429621588439
2005-08-23,757800.4690815397,0.00580235714897442,False,True,342718.9442108907,181461.5411327891,36181.29032988101,197438.69340797886
2005-08-24,95301.56287954748,0.0007290044101850465,False,True,40856.60282091051,4690.2873261496425,6794.178618870676,42960.494113616645
2005-08-25,782393.4232276529,0.005996112245120565,False,True,339320.4098828174,97545.09071341902,293651.6209004037,51876.30173101276
2005-08-26,484195.603979256,0.0037043208386356263,False,True,205648.7850035578,17322.41866882518,242097.8019896336,19126.598317239434
2005-08-29,110657.81445968151,0.0008482890869247808,False,True,55328.90722983703,27344.113363984972,19196.535821080208,8788.2580447793
2005-08-30,1285695.8597654738,0.009797584274904925,False,True,28012.3153559044,360837.5790358186,642847.9298827387,253998.03549101204
2005-08-31,1571367.7920850068,0.011939387115186946,False,True,192480.09546875954,291137.42728926614,593203.8005737513,494546.4687532298
2005-09-01,868961.6025556214,0.006566904276132949,False,True,268106.9091375433,70000.79970145598,434480.80127782375,96373.0924387984
2005-09-02,34385362.70500997,0.256903779671335,True,True,462019.2204607278,33446370.851738445,245290.30832755938,231682.32448323444
2005-09-05,880353.6677941382,0.006571910769713712,False,True,395263.31900925934,0.0,426209.842034176,58880.50675070286
2005-09-06,185606.23633162305,0.0013830104452893575,False,True,114015.78778206185,0.0,61868.74544386938,9721.70310569182
2005-09-07,33551126.993258186,0.2505269661653566,True,True,23957.46373156458,33480554.5155499,15483.166006539017,31131.84797018394
2005-09-08,34279199.11385815,0.25679427697160684,True,True,33480554.5155499,184063.16180036217,453480.4589320533,161100.9775758423
2005-09-09,33577647.78883661,0.25076702741842255,True,True,0.0,33477623.074586652,109.67003895714879,99915.04421100765
2005-09-12,208147.66914957762,0.0015537932684516432,False,True,0.0,0.0,88771.79635665566,119375.87279292196
2005-09-13,316956.6097651385,0.002370193741989856,False,True,0.0,0.0,217214.74720937386,99741.86255576462
2005-09-14,236575.1926651001,0.0017753851595594442,False,True,0.0,0.0,113278.79141677916,123296.40124832094
2005-09-15,33831112.01065771,0.2525776609029889,True,True,0.0,33485851.33153533,234374.24428379908,110886.43483858928
2005-09-16,34228677.66563018,0.2552876250651549,True,True,33519718.84349494,184526.7079546228,153018.94713318348,371413.1670474224
2005-09-19,776596.6277909577,0.00578731649050089,False,True,121739.89208241552,3967.9954289123416,384330.3184665665,266558.4218130633
2005-09-20,2244008.2647923417,0.0164597766935736,False,True,377889.69028390944,573099.7495368384,1122004.1323961765,171014.69257541746
2005-09-21,507592.497959882,0.003735262560735533,False,True,83263.79492191225,209600.0318236649,170532.45405802876,44196.21715627611
2005-09-22,630707.4629822895,0.004599646853043915,False,True,1317.0053233504295,230137.0036125183,83899.72255526483,315353.7314911559
2005-09-23,822960.8273005635,0.0060334832943044385,False,True,59667.18433587998,134737.8180104345,351813.22931440175,276742.5956398472
2005-09-26,968726.9899680838,0.007141033700181218,False,True,484363.4949840307,89224.49599540234,375906.73953764886,19232.259451001883
2005-09-27,587204.0088998303,0.004295846958456894,False,True,20344.283722884953,283842.32469359785,273257.7207270339,9759.679756313562
2005-09-28,287491.0291428417,0.002113120664240551,False,True,76765.668755956,17337.121195591986,49642.72461987287,143745.51457142085
2005-09-29,830185.1468459368,0.0060189243722314194,False,True,159185.75459757447,255906.81882540882,406752.06299795955,8340.510424993932
2005-09-30,428546.46879334,0.0030895210272839624,False,True,177806.921939075,147596.75242091715,66676.48197576404,36466.312457583845
2005-10-03,582756.9119222984,0.004205933787131008,False,True,114205.10180559754,177173.35415555537,120504.41234879196,170874.0436123535
2005-10-04,608147.1178029701,0.004399453751165601,False,True,137679.9316937551,113019.24806286395,191054.31083862484,166393.62720772624
2005-10-05,503973.08379253,0.0036564627608984997,False,True,146381.08735764027,129325.54477737844,105605.45453862101,122660.99711889029
2005-10-06,254510.4348224029,0.0018563292039128455,False,True,8074.9771859794855,127255.21741121262,48380.302632689476,70799.93759252131
2005-10-07,1548721.5702458173,0.011312227984951543,False,True,172938.57028675824,83399.15209746361,601422.2148361504,690961.633025445
2005-10-10,703627.1659968197,0.0051162661244318845,False,True,351813.58299840987,155264.48138723522,142603.18461864442,53945.91699253023
2005-10-11,241906.36020050198,0.0017588430424074954,False,True,2432.866072654724,94423.7473680526,118520.31402760744,26529.43273218721
2005-10-12,34710897.64270488,0.25149015268893604,True,True,33812.62391380966,34078557.24817509,495691.6617174521,102836.10889852792
2005-10-13,601888.0122681409,0.004363617247561662,False,True,125645.2892884463,0.0,164345.22084994614,311897.50212974846
2005-10-14,777307.8701891825,0.005672390690236198,False,True,297643.15480180085,0.0,203475.43317946047,276189.28220792115
2005-10-17,649206.7533700392,0.004735107082299498,False,True,333531.090138264,0.0,159798.73644919693,155876.92678257823
2005-10-18,425853.8628016114,0.0030796366339293432,False,True,65979.838964805,0.0,339976.742704086,19897.28113272041
2005-10-19,447602.8660957888,0.0032536667806262846,False,True,88152.91042850912,0.0,312777.2765441388,46672.67912314087
2005-10-20,401837.56612014025,0.002941618110113485,False,True,80357.79897251725,0.0,5422.084862649441,316057.68228497356
2005-10-21,732708.7904324159,0.005389081059039999,False,True,286038.2549213022,0.0,361029.9325995222,85640.60291159153
2005-10-24,788434.5538506806,0.005796003472076122,False,True,263222.3201709837,0.0,122370.74537818879,402841.4883015081
2005-10-25,224887.1798831299,0.0016559921795318475,False,True,83862.78366804123,0.0,78004.65510446578,63019.74111062288
2005-10-26,1277736.4213924706,0.009292771969279672,False,True,426893.336270079,0.0,738443.9480891228,112399.13703326881
2005-10-27,479801.1296514794,0.0035108664389852254,False,True,46362.8606262207,0.0,344417.276246503,89020.99277875572
2005-10-28,468636.1151735112,0.00343174263308954,False,True,71170.71135257185,0.0,175962.1618084833,221503.24201245606
2005-10-31,424530.2630436644,0.003116429580827003,False,True,97097.82841719687,0.0,254258.13906027377,73174.29556619376
2005-11-01,1616904.0628138445,0.01193628922497015,False,True,713191.8937552348,0.0,496547.4039478041,407164.76511080563
2005-11-02,614505.2131465189,0.004552543815141437,False,True,247180.82255990803,0.0,47762.86583866924,319561.52474794164
2005-11-03,414531.43409718573,0.0030655697428499844,False,True,60258.92720451206,0.0,116877.32624182105,237395.18065085262
2005-11-04,798486.5241109952,0.005876512907918699,False,True,195977.74900295585,0.0,285258.9692214653,317249.8058865741
2005-11-07,662230.5034802333,0.004888153824187527,False,True,280990.2092699781,0.0,172074.87358703464,209165.4206232205
2005-11-08,129817.0754306987,0.0009545662573042191,False,True,24142.904033340514,0.0,35345.23905400187,70328.93234335631
