Dates,start_nav,end_nav,BRL_weight,AUD_weight,BCOM_weight,XAU_weight,BRL_dollar,AUD_dollar,BCOM_dollar,XAU_dollar,Cash_dollar,strategy_return,gross_leverage,active_signals
2004-04-19,124844162.74201451,124824246.7315466,0.25,0.0,0.25,0.25,31211040.685503628,0.0,31211040.685503628,31211040.685503628,31211040.685503628,-0.00015952696570256664,0.75,3.0
2004-04-20,124824246.7315466,124089012.65005799,0.25,0.0,0.25,0.25,31206061.68288665,0.0,31206061.68288665,31206061.68288665,31206061.68288665,-0.00589015436295684,0.75,3.0
2004-04-21,124089012.65005799,122928025.84440582,0.25,0.0,0.25,0.25,31022253.162514497,0.0,31022253.162514497,31022253.162514497,31022253.162514497,-0.009356080613891815,0.75,3.0
2004-04-22,122928025.84440582,123428773.94056141,0.25,0.0,0.25,0.25,30732006.461101454,0.0,30732006.461101454,30732006.461101454,30732006.461101454,0.004073506368591884,0.75,3.0
2004-04-23,123428773.94056141,123808155.75683425,0.25,0.0,0.25,0.25,30857193.485140353,0.0,30857193.485140353,30857193.485140353,30857193.485140353,0.0030736902276574662,0.75,3.0
2004-04-26,123808155.75683425,124187044.83773875,0.25,0.0,0.25,0.25,30952038.939208563,0.0,30952038.939208563,30952038.939208563,30952038.939208563,0.003060291776324109,0.75,3.0
2004-04-27,124187044.83773875,124732866.43511203,0.25,0.0,0.25,0.25,31046761.209434688,0.0,31046761.209434688,31046761.209434688,31046761.209434688,0.004395157305550262,0.75,3.0
2004-04-28,124732866.43511203,123149847.498749,0.25,0.0,0.25,0.25,31183216.608778007,0.0,31183216.608778007,31183216.608778007,31183216.608778007,-0.012691273612208287,0.75,3.0
2004-04-29,123149847.498749,123262427.9616088,0.25,0.0,0.25,0.25,30787461.87468725,0.0,30787461.87468725,30787461.87468725,30787461.87468725,0.0009141746022944541,0.75,3.0
2004-04-30,123262427.9616088,123584834.95648347,0.25,0.0,0.25,0.0,30815606.9904022,0.0,30815606.9904022,0.0,61631213.9808044,0.0026156145080567517,0.5,2.0
2004-05-03,123584834.95648347,123913577.4117608,0.25,0.0,0.25,0.0,30896208.739120867,0.0,30896208.739120867,0.0,61792417.478241734,0.0026600549767542003,0.5,2.0
2004-05-04,123913577.4117608,124224448.73560815,0.0,0.0,0.25,0.0,0.0,0.0,30978394.3529402,0.0,92935183.0588206,0.0025087753121219025,0.25,1.0
2004-05-05,124224448.73560815,124313754.87299997,0.0,0.0,0.25,0.0,0.0,0.0,31056112.183902036,0.0,93168336.5517061,0.0007189095085614605,0.25,1.0
2004-05-06,124313754.87299997,124031645.27159172,0.0,0.0,0.25,0.0,0.0,0.0,31078438.71824999,0.0,93235316.15474997,-0.002269335374001452,0.25,1.0
2004-05-07,124031645.27159172,124078223.27810559,0.0,0.0,0.25,0.0,0.0,0.0,31007911.31789793,0.0,93023733.95369379,0.000375533247276405,0.25,1.0
2004-05-10,124078223.27810559,123470395.30737269,0.0,0.0,0.25,0.0,0.0,0.0,31019555.819526397,0.0,93058667.45857918,-0.0048987481821891055,0.25,1.0
2004-05-11,123470395.30737269,123854800.75033404,0.0,0.0,0.25,0.0,0.0,0.0,30867598.826843172,0.0,92602796.48052952,0.0031133409916148103,0.25,1.0
2004-05-12,123854800.75033404,123796089.59100135,0.0,0.0,0.25,0.0,0.0,0.0,30963700.18758351,0.0,92891100.56275053,-0.000474032164897914,0.25,1.0
2004-05-13,123796089.59100135,123844823.58919793,0.0,0.0,0.25,0.0,0.0,0.0,30949022.397750337,0.0,92847067.19325101,0.00039366346996577706,0.25,1.0
2004-05-14,123844823.58919793,123645020.75680882,0.0,0.0,0.25,0.0,0.0,0.0,30961205.897299483,0.0,92883617.69189845,-0.0016133321248198995,0.25,1.0
2004-05-17,123645020.75680882,123468359.30157891,0.0,0.0,0.25,0.0,0.0,0.0,30911255.189202204,0.0,92733765.56760661,-0.0014287793729872156,0.25,1.0
2004-05-18,123468359.30157891,123192499.79559584,0.0,0.0,0.25,0.0,0.0,0.0,30867089.825394727,0.0,92601269.47618419,-0.0022342526258835316,0.25,1.0
2004-05-19,123192499.79559584,123970432.25130351,0.0,0.0,0.25,0.0,0.0,0.0,30798124.94889896,0.0,92394374.84669688,0.006314771248236928,0.25,1.0
2004-05-20,123970432.25130351,123508235.31792152,0.0,0.0,0.25,0.0,0.0,0.0,30992608.062825877,0.0,92977824.18847764,-0.003728283631737689,0.25,1.0
2004-05-21,123508235.31792152,123500451.85525571,0.0,0.0,0.25,0.0,0.0,0.0,30877058.82948038,0.0,92631176.48844114,-6.301978686504284e-05,0.25,1.0
2004-05-24,123500451.85525571,124186483.60303032,0.0,0.0,0.25,0.0,0.0,0.0,30875112.963813927,0.0,92625338.89144178,0.005554892613499618,0.25,1.0
2004-05-25,124186483.60303032,124142214.50774068,0.0,0.0,0.25,0.0,0.0,0.0,31046620.90075758,0.0,93139862.70227274,-0.0003564727336281548,0.25,1.0
2004-05-26,124142214.50774068,124080556.76156043,0.0,0.0,0.25,0.0,0.0,0.0,31035553.62693517,0.0,93106660.8808055,-0.0004966702618020569,0.25,1.0
2004-05-27,124080556.76156043,123769795.96738137,0.0,0.0,0.25,0.0,0.0,0.0,31020139.190390106,0.0,93060417.57117032,-0.0025045083797957945,0.25,1.0
2004-05-28,123769795.96738137,123944123.46921018,0.0,0.0,0.25,0.0,0.0,0.0,30942448.991845343,0.0,92827346.97553603,0.0014084817742993083,0.25,1.0
2004-05-31,123944123.46921018,123944123.46921018,0.0,0.0,0.25,0.0,0.0,0.0,30986030.867302544,0.0,92958092.60190764,0.0,0.25,1.0
2004-06-01,123944123.46921018,124882891.87238297,0.0,0.0,0.25,0.0,0.0,0.0,30986030.867302544,0.0,92958092.60190764,0.007574125960122746,0.25,1.0
2004-06-02,124882891.87238297,124101136.00126536,0.0,0.0,0.25,0.0,0.0,0.0,31220722.968095742,0.0,93662168.90428722,-0.006259911661210538,0.25,1.0
2004-06-03,124101136.00126536,123659510.87596405,0.0,0.0,0.25,0.0,0.0,0.0,31025284.00031634,0.0,93075852.00094903,-0.003558590513601745,0.25,1.0
2004-06-04,123659510.87596405,123494146.94762188,0.0,0.0,0.25,0.0,0.0,0.0,30914877.71899101,0.0,92744633.15697303,-0.001337252000843142,0.25,1.0
2004-06-07,123494146.94762188,123577641.65131438,0.0,0.0,0.25,0.0,0.0,0.0,30873536.73690547,0.0,92620610.21071641,0.0006761025178618207,0.25,1.0
2004-06-08,123577641.65131438,123090413.38324207,0.0,0.0,0.25,0.0,0.0,0.0,30894410.412828594,0.0,92683231.23848578,-0.003942689482997835,0.25,1.0
2004-06-09,123090413.38324207,122949243.74366824,0.0,0.0,0.25,0.0,0.0,0.0,30772603.345810518,0.0,92317810.03743155,-0.0011468776137285863,0.25,1.0
2004-06-10,122949243.74366824,122996293.99898212,0.0,0.0,0.25,0.0,0.0,0.0,30737310.93591706,0.0,92211932.80775118,0.00038268031491084376,0.25,1.0
2004-06-11,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-14,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-15,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-16,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-17,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-18,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-21,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-22,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-23,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-24,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-25,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-28,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-29,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-06-30,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-07-01,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-07-02,122996293.99898212,122996293.99898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122996293.99898212,0.0,0.0,0.0
2004-07-05,122996293.99898212,123019474.60471128,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30749073.49974553,92247220.49923658,0.00018846588767434946,0.25,1.0
2004-07-06,123019474.60471128,122594736.93344578,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30754868.65117782,92264605.95353346,-0.00345260514752041,0.25,1.0
2004-07-07,122594736.93344578,123351687.25060326,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30648684.233361445,91946052.70008433,0.006174411203055397,0.25,1.0
2004-07-08,123351687.25060326,123773127.35488845,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30837921.812650815,92513765.43795244,0.003416573487389718,0.25,1.0
2004-07-09,123773127.35488845,123750372.15314408,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30943281.838722114,92829845.51616634,-0.00018384605956611733,0.25,1.0
2004-07-12,123750372.15314408,123773139.91448711,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30937593.03828602,92812779.11485806,0.00018398135655589565,0.25,1.0
2004-07-13,123773139.91448711,123295280.62936561,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30943284.978621777,92829854.93586533,-0.0038607672508886026,0.25,1.0
2004-07-14,123295280.62936561,123586903.97456141,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30823820.157341402,92471460.4720242,0.0023652433710942278,0.25,1.0
2004-07-15,123586903.97456141,123480219.01614213,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30896725.993640352,92690177.98092106,-0.0008632383771118302,0.25,1.0
2004-07-16,123480219.01614213,124331720.73879246,0.25,0.25,0.0,0.25,30870054.754035532,30870054.754035532,0.0,30870054.754035532,30870054.754035532,0.006895855299212272,0.75,3.0
2004-07-19,124331720.73879246,124335537.06178093,0.25,0.25,0.0,0.25,31082930.184698116,31082930.184698116,0.0,31082930.184698116,31082930.184698116,3.0694684878429523e-05,0.75,3.0
2004-07-20,124335537.06178093,123840496.99884176,0.25,0.25,0.0,0.25,31083884.265445232,31083884.265445232,0.0,31083884.265445232,31083884.265445232,-0.003981484896737025,0.75,3.0
2004-07-21,123840496.99884176,122466679.23502946,0.25,0.25,0.0,0.25,30960124.24971044,30960124.24971044,0.0,30960124.24971044,30960124.24971044,-0.011093445174280542,0.75,3.0
2004-07-22,122466679.23502946,122385247.57632262,0.25,0.25,0.0,0.25,30616669.808757365,30616669.808757365,0.0,30616669.808757365,30616669.808757365,-0.0006649290992088441,0.75,3.0
2004-07-23,122385247.57632262,121698021.17820789,0.25,0.25,0.0,0.25,30596311.894080654,30596311.894080654,0.0,30596311.894080654,30596311.894080654,-0.005615271543950973,0.75,3.0
2004-07-26,121698021.17820789,121347939.77299,0.25,0.25,0.0,0.25,30424505.294551972,30424505.294551972,0.0,30424505.294551972,30424505.294551972,-0.002876640078685072,0.75,3.0
2004-07-27,121347939.77299,120849624.35812369,0.25,0.25,0.0,0.25,30336984.9432475,30336984.9432475,0.0,30336984.9432475,30336984.9432475,-0.0041065008256302715,0.75,3.0
2004-07-28,120849624.35812369,121016472.19039993,0.25,0.25,0.0,0.25,30212406.089530922,30212406.089530922,0.0,30212406.089530922,30212406.089530922,0.0013806235076230244,0.75,3.0
2004-07-29,121016472.19039993,121275396.7105907,0.25,0.25,0.0,0.25,30254118.047599982,30254118.047599982,0.0,30254118.047599982,30254118.047599982,0.0021395807984173343,0.75,3.0
2004-07-30,121275396.7105907,121829067.94177178,0.25,0.25,0.0,0.25,30318849.177647676,30318849.177647676,0.0,30318849.177647676,30318849.177647676,0.004565404411764951,0.75,3.0
2004-08-02,121829067.94177178,121872685.303471,0.25,0.25,0.0,0.25,30457266.985442944,30457266.985442944,0.0,30457266.985442944,30457266.985442944,0.0003580209750933816,0.75,3.0
2004-08-03,121872685.303471,121951781.51091759,0.25,0.25,0.0,0.25,30468171.32586775,30468171.32586775,0.0,30468171.32586775,30468171.32586775,0.0006490068488245182,0.75,3.0
2004-08-04,121951781.51091759,121737853.5680427,0.25,0.25,0.0,0.25,30487945.377729397,30487945.377729397,0.0,30487945.377729397,30487945.377729397,-0.0017542010475324055,0.75,3.0
2004-08-05,121737853.5680427,121764547.94534133,0.25,0.25,0.0,0.25,30434463.392010674,30434463.392010674,0.0,30434463.392010674,30434463.392010674,0.00021927754199896343,0.75,3.0
2004-08-06,121764547.94534133,122912958.89433442,0.25,0.25,0.0,0.25,30441136.986335333,30441136.986335333,0.0,30441136.986335333,30441136.986335333,0.009431406500261363,0.75,3.0
2004-08-09,122912958.89433442,123140656.47067125,0.25,0.25,0.0,0.25,30728239.723583605,30728239.723583605,0.0,30728239.723583605,30728239.723583605,0.0018525107391855755,0.75,3.0
2004-08-10,123140656.47067125,123202047.65093133,0.25,0.25,0.0,0.25,30785164.117667813,30785164.117667813,0.0,30785164.117667813,30785164.117667813,0.0004985451760578796,0.75,3.0
2004-08-11,123202047.65093133,122692019.41062255,0.25,0.25,0.0,0.25,30800511.912732832,30800511.912732832,0.0,30800511.912732832,30800511.912732832,-0.0041397708076560125,0.75,3.0
2004-08-12,122692019.41062255,122685578.17006807,0.25,0.25,0.0,0.25,30673004.852655638,30673004.852655638,0.0,30673004.852655638,30673004.852655638,-5.2499262669480906e-05,0.75,3.0
2004-08-13,122685578.17006807,123358440.54303427,0.25,0.25,0.0,0.25,30671394.542517018,30671394.542517018,0.0,30671394.542517018,30671394.542517018,0.005484445547735528,0.75,3.0
2004-08-16,123358440.54303427,123801784.12429921,0.25,0.25,0.0,0.25,30839610.135758568,30839610.135758568,0.0,30839610.135758568,30839610.135758568,0.0035939460592506745,0.75,3.0
2004-08-17,123801784.12429921,123841621.92250155,0.25,0.25,0.0,0.0,30950446.031074803,30950446.031074803,0.0,0.0,61900892.06214961,0.00032178694745096936,0.5,2.0
2004-08-18,123841621.92250155,123957302.93611056,0.25,0.25,0.0,0.0,30960405.480625387,30960405.480625387,0.0,0.0,61920810.961250775,0.0009341044780678542,0.5,2.0
2004-08-19,123957302.93611056,124486690.84921797,0.25,0.25,0.0,0.0,30989325.73402764,30989325.73402764,0.0,0.0,61978651.46805528,0.004270727908465832,0.5,2.0
2004-08-20,124486690.84921797,124509860.09397125,0.25,0.25,0.0,0.0,31121672.71230449,31121672.71230449,0.0,0.0,62243345.42460898,0.0001861182476232126,0.5,2.0
2004-08-23,124509860.09397125,124105602.29652454,0.25,0.25,0.0,0.25,31127465.023492813,31127465.023492813,0.0,31127465.023492813,31127465.023492813,-0.0032467934438414336,0.75,3.0
2004-08-24,124105602.29652454,123178502.90299033,0.25,0.25,0.0,0.25,31026400.574131135,31026400.574131135,0.0,31026400.574131135,31026400.574131135,-0.007470246116038443,0.75,3.0
2004-08-25,123178502.90299033,123563241.78175826,0.25,0.25,0.0,0.25,30794625.72574758,30794625.72574758,0.0,30794625.72574758,30794625.72574758,0.003123425514197975,0.75,3.0
2004-08-26,123563241.78175826,123369593.05651292,0.25,0.25,0.0,0.25,30890810.445439566,30890810.445439566,0.0,30890810.445439566,30890810.445439566,-0.0015672033401922247,0.75,3.0
2004-08-27,123369593.05651292,123152558.46310326,0.25,0.25,0.0,0.25,30842398.26412823,30842398.26412823,0.0,30842398.26412823,30842398.26412823,-0.0017592227390280102,0.75,3.0
2004-08-30,123152558.46310326,123544589.44171754,0.25,0.25,0.0,0.25,30788139.615775816,30788139.615775816,0.0,30788139.615775816,30788139.615775816,0.0031832954467747865,0.75,3.0
2004-08-31,123544589.44171754,124072775.30991712,0.25,0.25,0.0,0.25,30886147.360429384,30886147.360429384,0.0,30886147.360429384,30886147.360429384,0.004275265073010515,0.75,3.0
2004-09-01,124072775.30991712,124008324.33935045,0.25,0.25,0.0,0.25,31018193.82747928,31018193.82747928,0.0,31018193.82747928,31018193.82747928,-0.0005194610212085615,0.75,3.0
2004-09-02,124008324.33935045,123358087.29882056,0.25,0.25,0.0,0.25,31002081.08483761,31002081.08483761,0.0,31002081.08483761,31002081.08483761,-0.005243495095946099,0.75,3.0
2004-09-03,123358087.29882056,122910233.82149862,0.25,0.25,0.0,0.25,30839521.82470514,30839521.82470514,0.0,30839521.82470514,30839521.82470514,-0.003630515737789275,0.75,3.0
2004-09-06,122910233.82149862,123222378.01651372,0.25,0.25,0.0,0.25,30727558.455374654,30727558.455374654,0.0,30727558.455374654,30727558.455374654,0.002539611107309825,0.75,3.0
2004-09-07,123222378.01651372,122936516.21094382,0.25,0.25,0.0,0.25,30805594.50412843,30805594.50412843,0.0,30805594.50412843,30805594.50412843,-0.0023198854799865165,0.75,3.0
2004-09-08,122936516.21094382,123422436.7255486,0.25,0.25,0.0,0.25,30734129.052735955,30734129.052735955,0.0,30734129.052735955,30734129.052735955,0.003952613345338585,0.75,3.0
2004-09-09,123422436.7255486,123307269.72661592,0.25,0.0,0.0,0.25,30855609.18138715,0.0,0.0,30855609.18138715,61711218.3627743,-0.0009331123415492748,0.5,2.0
2004-09-10,123307269.72661592,123609612.1725695,0.25,0.0,0.0,0.25,30826817.43165398,0.0,0.0,30826817.43165398,61653634.86330796,0.0024519433981783356,0.5,2.0
2004-09-13,123609612.1725695,123675169.93828729,0.25,0.0,0.0,0.25,30902403.043142375,0.0,0.0,30902403.043142375,61804806.08628475,0.0005303613899077242,0.5,2.0
2004-09-14,123675169.93828729,123732925.21050216,0.25,0.0,0.0,0.25,30918792.484571822,0.0,0.0,30918792.484571822,61837584.969143644,0.0004669916543773578,0.5,2.0
2004-09-15,123732925.21050216,123825035.72360626,0.25,0.0,0.0,0.25,30933231.30262554,0.0,0.0,30933231.30262554,61866462.60525108,0.0007444300936664816,0.5,2.0
2004-09-16,123825035.72360626,123951805.57351002,0.25,0.0,0.0,0.25,30956258.930901565,0.0,0.0,30956258.930901565,61912517.86180313,0.0010237820579897805,0.5,2.0
2004-09-17,123951805.57351002,124226503.19236897,0.25,0.0,0.0,0.25,30987951.393377505,0.0,0.0,30987951.393377505,61975902.78675501,0.0022161647229579917,0.5,2.0
2004-09-20,124226503.19236897,124323670.03513916,0.25,0.0,0.0,0.25,31056625.798092242,0.0,0.0,31056625.798092242,62113251.596184485,0.000782174819971615,0.5,2.0
2004-09-21,124323670.03513916,124499422.14487877,0.25,0.0,0.0,0.25,31080917.50878479,0.0,0.0,31080917.50878479,62161835.01756958,0.001413665713777018,0.5,2.0
2004-09-22,124499422.14487877,124437478.64209029,0.25,0.0,0.0,0.25,31124855.536219694,0.0,0.0,31124855.536219694,62249711.07243939,-0.0004975404842955111,0.5,2.0
2004-09-23,124437478.64209029,124662403.91702585,0.25,0.0,0.0,0.25,31109369.660522573,0.0,0.0,31109369.660522573,62218739.321045145,0.0018075364222261414,0.5,2.0
2004-09-24,124662403.91702585,124555929.67705075,0.25,0.0,0.0,0.25,31165600.979256462,0.0,0.0,31165600.979256462,62331201.958512925,-0.000854100648066819,0.5,2.0
2004-09-27,124555929.67705075,124580365.1017686,0.25,0.0,0.0,0.25,31138982.41926269,0.0,0.0,31138982.41926269,62277964.83852538,0.0001961803406806406,0.5,2.0
2004-09-28,124580365.1017686,124949577.70793502,0.25,0.0,0.0,0.25,31145091.27544215,0.0,0.0,31145091.27544215,62290182.5508843,0.002963650057252798,0.5,2.0
2004-09-29,124949577.70793502,125126544.52903244,0.25,0.0,0.0,0.25,31237394.426983755,0.0,0.0,31237394.426983755,62474788.85396751,0.0014163058758877023,0.5,2.0
2004-09-30,125126544.52903244,125466042.21615823,0.25,0.0,0.0,0.25,31281636.13225811,0.0,0.0,31281636.13225811,62563272.26451622,0.0027132347369108745,0.5,2.0
2004-10-01,125466042.21615823,125847175.10439269,0.25,0.0,0.25,0.25,31366510.554039557,0.0,31366510.554039557,31366510.554039557,31366510.554039557,0.003037737394934681,0.75,3.0
2004-10-04,125847175.10439269,125384664.8557368,0.25,0.0,0.25,0.25,31461793.776098173,0.0,31461793.776098173,31461793.776098173,31461793.776098173,-0.0036751738628398034,0.75,3.0
2004-10-05,125384664.8557368,126317887.14559731,0.25,0.0,0.25,0.25,31346166.2139342,0.0,31346166.2139342,31346166.2139342,31346166.2139342,0.00744287422177381,0.75,3.0
2004-10-06,126317887.14559731,126315541.0902298,0.25,0.0,0.25,0.25,31579471.786399327,0.0,31579471.786399327,31579471.786399327,31579471.786399327,-1.8572629898488957e-05,0.75,3.0
2004-10-07,126315541.0902298,126315592.05928026,0.25,0.0,0.25,0.25,31578885.27255745,0.0,31578885.27255745,31578885.27255745,31578885.27255745,4.0350577640291263e-07,0.75,3.0
2004-10-08,126315592.05928026,127663539.87662429,0.25,0.25,0.25,0.25,31578898.014820065,31578898.014820065,31578898.014820065,31578898.014820065,0.0,0.010671270231717989,1.0,4.0
2004-10-11,127663539.87662429,127525062.47073767,0.25,0.25,0.25,0.25,31915884.96915607,31915884.96915607,31915884.96915607,31915884.96915607,0.0,-0.0010847059859097619,1.0,4.0
2004-10-12,127525062.47073767,126227373.02476697,0.25,0.25,0.25,0.25,31881265.617684416,31881265.617684416,31881265.617684416,31881265.617684416,0.0,-0.010175956167584571,1.0,4.0
2004-10-13,126227373.02476697,125460207.09093748,0.25,0.25,0.25,0.25,31556843.25619174,31556843.25619174,31556843.25619174,31556843.25619174,0.0,-0.006077651110420856,1.0,4.0
2004-10-14,125460207.09093748,125765826.27873008,0.25,0.25,0.25,0.25,31365051.77273437,31365051.77273437,31365051.77273437,31365051.77273437,0.0,0.0024359850416243167,1.0,4.0
2004-10-15,125765826.27873008,126276140.3041882,0.25,0.25,0.25,0.25,31441456.56968252,31441456.56968252,31441456.56968252,31441456.56968252,0.0,0.0040576525480550685,1.0,4.0
2004-10-18,126276140.3041882,125539325.34835954,0.25,0.25,0.25,0.25,31569035.07604705,31569035.07604705,31569035.07604705,31569035.07604705,0.0,-0.005834949928416849,1.0,4.0
2004-10-19,125539325.34835954,125992513.04827783,0.25,0.25,0.25,0.25,31384831.337089885,31384831.337089885,31384831.337089885,31384831.337089885,0.0,0.0036099262016958955,1.0,4.0
2004-10-20,125992513.04827783,126871638.8284116,0.25,0.25,0.25,0.25,31498128.262069456,31498128.262069456,31498128.262069456,31498128.262069456,0.0,0.006977603342167543,1.0,4.0
2004-10-21,126871638.8284116,127507407.33298531,0.25,0.25,0.25,0.25,31717909.7071029,31717909.7071029,31717909.7071029,31717909.7071029,0.0,0.005011116041730795,1.0,4.0
2004-10-22,127507407.33298531,127866751.36912218,0.25,0.25,0.25,0.25,31876851.833246328,31876851.833246328,31876851.833246328,31876851.833246328,0.0,0.0028182208677368648,1.0,4.0
2004-10-25,127866751.36912218,127938960.89955688,0.25,0.25,0.25,0.25,31966687.842280544,31966687.842280544,31966687.842280544,31966687.842280544,0.0,0.0005647248378607139,1.0,4.0
2004-10-26,127938960.89955688,128345039.86054724,0.25,0.25,0.25,0.25,31984740.22488922,31984740.22488922,31984740.22488922,31984740.22488922,0.0,0.0031740054642868942,1.0,4.0
2004-10-27,128345039.86054724,127627775.37720624,0.25,0.25,0.25,0.25,32086259.96513681,32086259.96513681,32086259.96513681,32086259.96513681,0.0,-0.005588564109063582,1.0,4.0
2004-10-28,127627775.37720624,127316877.62746629,0.25,0.25,0.25,0.25,31906943.84430156,31906943.84430156,31906943.84430156,31906943.84430156,0.0,-0.0024359724896957924,1.0,4.0
2004-10-29,127316877.62746629,128144391.8910432,0.25,0.25,0.25,0.25,31829219.406866573,31829219.406866573,31829219.406866573,31829219.406866573,0.0,0.006499643087370277,1.0,4.0
2004-11-01,128144391.8910432,127449973.60504295,0.25,0.25,0.25,0.25,32036097.9727608,32036097.9727608,32036097.9727608,32036097.9727608,0.0,-0.0054190298596188125,1.0,4.0
2004-11-02,127449973.60504295,126991263.76538916,0.25,0.25,0.25,0.25,31862493.401260737,31862493.401260737,31862493.401260737,31862493.401260737,0.0,-0.003599136403709957,1.0,4.0
2004-11-03,126991263.76538916,128346500.21173142,0.25,0.25,0.25,0.25,31747815.94134729,31747815.94134729,31747815.94134729,31747815.94134729,0.0,0.01067188723191237,1.0,4.0
2004-11-04,128346500.21173142,128390259.57569705,0.25,0.25,0.25,0.25,32086625.052932855,32086625.052932855,32086625.052932855,32086625.052932855,0.0,0.0003409470760280253,1.0,4.0
2004-11-05,128390259.57569705,128932873.34209567,0.25,0.25,0.25,0.25,32097564.893924262,32097564.893924262,32097564.893924262,32097564.893924262,0.0,0.0042262845187153175,1.0,4.0
2004-11-08,128932873.34209567,128180289.725148,0.25,0.25,0.25,0.25,32233218.33552392,32233218.33552392,32233218.33552392,32233218.33552392,0.0,-0.005837018887734108,1.0,4.0
2004-11-09,128180289.725148,128384140.90249623,0.25,0.25,0.25,0.25,32045072.431287,32045072.431287,32045072.431287,32045072.431287,0.0,0.0015903472974303778,1.0,4.0
2004-11-10,128384140.90249623,128809681.50917219,0.25,0.25,0.25,0.25,32096035.22562406,32096035.22562406,32096035.22562406,32096035.22562406,0.0,0.003314588575228705,1.0,4.0
2004-11-11,128809681.50917219,128827926.4302766,0.25,0.25,0.25,0.25,32202420.377293047,32202420.377293047,32202420.377293047,32202420.377293047,0.0,0.00014164246732589758,1.0,4.0
2004-11-12,128827926.4302766,129651638.31459956,0.25,0.25,0.25,0.25,32206981.60756915,32206981.60756915,32206981.60756915,32206981.60756915,0.0,0.0063938922805588105,1.0,4.0
2004-11-15,129651638.31459956,129840995.92054094,0.25,0.25,0.25,0.25,32412909.57864989,32412909.57864989,32412909.57864989,32412909.57864989,0.0,0.0014605107070216894,1.0,4.0
2004-11-16,129840995.92054094,129878615.43848743,0.25,0.25,0.25,0.25,32460248.980135236,32460248.980135236,32460248.980135236,32460248.980135236,0.0,0.0002897352849134116,1.0,4.0
2004-11-17,129878615.43848743,131542936.47052704,0.25,0.25,0.25,0.25,32469653.859621856,32469653.859621856,32469653.859621856,32469653.859621856,0.0,0.012814434665943009,1.0,4.0
2004-11-18,131542936.47052704,130763039.31277597,0.25,0.25,0.25,0.25,32885734.11763176,32885734.11763176,32885734.11763176,32885734.11763176,0.0,-0.0059288410208616915,1.0,4.0
2004-11-19,130763039.31277597,131626401.53488283,0.25,0.25,0.25,0.25,32690759.828193992,32690759.828193992,32690759.828193992,32690759.828193992,0.0,0.0066024943030097705,1.0,4.0
2004-11-22,131626401.53488283,131926380.2012028,0.25,0.25,0.25,0.25,32906600.383720707,32906600.383720707,32906600.383720707,32906600.383720707,0.0,0.0022790159331407545,1.0,4.0
