Dates,ret_100pct_60_40,ret_static_mv,ret_dynamic_mv,nav_100pct_60_40,nav_static_mv,nav_dynamic_mv,w_T_tan,w_T_mv
2009-08-06,-0.0026943477326547,-0.003004499488593776,-0.0032489195714723,124204780.90354866,149063679.68612003,144938305.1471789,1.0,0.8031903656576003
2009-08-07,0.0060435829446653,0.0028306083673318876,0.0002985720417575,124955422.79906322,149485620.58510485,144981579.67287555,1.0,0.8031903656576003
2009-08-10,-0.0001283881348766,-0.0033185809008636612,-0.005832663653354,124939380.00538734,148989540.45967737,144135950.8827117,1.0,0.8031903656576003
2009-08-11,-0.00621744700925,-0.0056790867804389356,-0.0052548233377056,124162576.03083529,148143415.93002912,143378541.92421088,1.0,0.8031903656576003
2009-08-12,0.0070503564718308,0.005797544545711315,0.0048102459444631,125037966.45231347,149002283.9830373,144068227.9740248,1.0,0.8031903656576003
2009-08-13,0.0061957954825196,0.007918856258899917,0.0092767420348242,125812676.12000215,150182211.65214676,145404711.76035404,1.0,0.8031903656576003
2009-08-14,-0.0043360855656799,-0.009688474237197054,-0.0139065102716191,125267141.59109867,148727175.16366965,143382639.64271685,1.0,0.8031903656576003
2009-08-17,-0.0130076275961647,-0.015146849075545926,-0.0168326969911985,123637713.26324561,146474427.08803323,140969123.1158128,1.0,0.8031903656576003
2009-08-18,0.0055281910497256,0.007324985606339297,0.0087409784744547,124321206.16311604,147547350.15814987,142201331.18653092,1.0,0.8031903656576003
2009-08-19,0.0053792083042957,0.004776038330764667,0.0043007005256508,124989955.8277087,148252041.95810798,142812896.52631307,1.0,0.8031903656576003
2009-08-20,0.0070409157580569,0.0021892825359947294,-0.0016341251072803,125869999.57729486,148576607.56449243,142579522.38645598,1.0,0.8031903656576003
2009-08-21,0.0088517441558525,0.009492565990908208,0.0099975759514691,126984168.61045033,149986980.81650364,144004971.99063876,1.0,0.8031903656576003
2009-08-24,0.0011197533792967,0.00013546535268114094,-0.0006402186679148,127126359.56236903,150007298.8557575,143912777.31929782,1.0,0.8031903656576003
2009-08-25,0.0021998860687426,-0.0023012829843017573,-0.0058485016987799,127406023.06974027,149662089.61137968,143071103.19666976,1.0,0.8031903656576003
2009-08-26,0.0005310631366802,-0.0017081147496345243,-0.0034727349204786,127473683.71198364,149406449.58865336,142574255.18048728,1.0,0.8031903656576003
2009-08-27,0.001377195596962,0.0011721224000082197,0.001010511166682,127649239.9079203,149581572.23492193,142718328.0574285,1.0,0.8031903656576003
2009-08-28,-0.0007711804675861,0.0032886969456532873,0.0064881486811951,127550799.30740109,150073500.69465697,143644305.7893967,1.0,0.8031903656576003
2009-08-31,-0.0037160812795862,-0.004705763820098015,-0.0054856990741897,127076810.1698986,149367290.2447326,142856316.3541152,1.0,0.8031903656576003
2009-09-01,-0.0125505377479862,-0.010441772460240983,-0.0087799260365719,125481927.86696762,147807630.98699433,141602048.46266896,1.0,0.8010193350126403
2009-09-02,-0.0003518089780794,0.004425599373992361,0.0081905129138896,125437782.19815731,148461768.34616166,142761841.86923563,1.0,0.8010193350126403
2009-09-03,0.0046127158038334,0.00674019914316485,0.0084167966286365,126016391.03850055,149462430.2299612,143963439.25857857,1.0,0.8010193350126403
2009-09-04,0.0059610637694613,0.004813194368772029,0.0039085974136437,126767582.78147843,150181821.957487,144526134.3849239,1.0,0.8010193350126403
2009-09-07,0.0,0.0019847940388745596,0.0035489429246665,126767582.78147843,150479901.94245556,145039049.38697866,1.0,0.8010193350126403
2009-09-08,0.0050915945476731,0.00781454328512653,0.0099604068610628,127413031.9147903,151655833.64972645,146483697.32961476,1.0,0.8010193350126403
2009-09-09,0.0045554224083435,0.0012858084035332427,-0.0012908635344244,127993452.09548992,151850833.99507812,146294606.86634427,1.0,0.8010193350126403
2009-09-10,0.0088593313535349,0.00590200368822996,0.0035714340260844,129127388.49868666,152747058.17737785,146817088.40313938,1.0,0.8010193350126403
2009-09-11,-0.0007286097789104,-0.0018458270190763498,-0.0027262680457856,129033305.02070133,152465113.53030962,146416825.66645062,1.0,0.8010193350126403
2009-09-14,0.002847688320991,0.0013944409638532347,0.0002491859953649,129400751.65642767,152677717.13017485,146453310.68889245,1.0,0.8010193350126403
2009-09-15,0.0010581369302969,0.004821268277666448,0.0077868645001412,129537675.3705635,153413817.3644811,147593722.77482393,1.0,0.8010193350126403
2009-09-16,0.0086419422026429,0.010315625599271738,0.0116345987363988,130657132.47418065,154996376.86616814,149310916.5153203,1.0,0.8010193350126403
2009-09-17,-0.0002864244756037,-0.0006941268158439823,-0.0010154232066691,130619709.07352784,154888789.72462666,149159302.7456816,1.0,0.8010193350126403
2009-09-18,0.000166128995721,-0.003655298146412701,-0.0066668353081692,130641408.79461761,154322625.01864612,148164882.2395948,1.0,0.8010193350126403
2009-09-21,-0.0021024235030565,-0.006308274190390165,-0.0096227625138892,130366745.22629538,153349115.58624774,146739126.76490483,1.0,0.8010193350126403
2009-09-22,0.0046236643451395,0.010681825793628304,0.0154560574237145,130969517.29799008,154987164.12454703,149007135.1344889,1.0,0.8010193350126403
2009-09-23,-0.0051327975126819,-0.004994247013843838,-0.0048850600633901,130297277.28536582,154213119.9429339,148279226.32948324,1.0,0.8010193350126403
2009-09-24,-0.0050698632949337,-0.00769419655220719,-0.0097623446118611,129636687.90182695,153026573.88716385,146831673.42327467,1.0,0.8010193350126403
2009-09-25,-0.002987971305672,-0.0017490532900207535,-0.0007727040085269,129249337.19821392,152758922.2546459,146718216.0006418,1.0,0.8010193350126403
2009-09-28,0.0115438724230919,0.006248790762652747,0.002075916440615,130741375.05759929,153713480.79694355,147022790.75737524,1.0,0.8010193350126403
2009-09-29,-0.0011681141663546,0.0002187613782862679,0.0013117109717424,130588654.20526582,153747107.36986387,147215642.16510788,1.0,0.8010193350126403
2009-09-30,-0.0018965398099339,0.009135361475391197,0.0178292288317202,130340987.62383986,155151642.77148336,149840383.5368782,1.0,0.8010193350126403
2009-10-01,-0.0132366021624575,-0.011786320808292904,-0.0106434032461827,128615715.82520129,153322975.735845,148245571.91233253,1.0,0.7939604190311708
2009-10-02,-0.0031983508966377,-0.0037274097602731948,-0.0041443431124829,128204357.63517006,152751478.17961308,147631191.39742157,1.0,0.7939604190311708
2009-10-05,0.0089107259766678,0.010645509049254093,0.0120126327693632,129346751.53507178,154377595.4228611,149404630.6849824,1.0,0.7939604190311708
2009-10-06,0.0077355769162863,0.011686200006445779,0.0147995521143354,130347323.28044312,156181682.87948683,151615752.30292782,1.0,0.7939604190311708
2009-10-07,0.0034353117571064,0.0019600380327193796,0.0007974248310259,130795106.97261578,156487804.91794473,151736654.46858883,1.0,0.7939604190311708
2009-10-08,0.0029328444035692,0.00976705774210654,0.0151528695539956,131178708.67011465,158016230.34451377,154035900.20031106,1.0,0.7939604190311708
2009-10-09,0.0008752645345418,-0.0019848593276429257,-0.0042388259683327,131293524.7415006,157702590.3557955,153382968.82648647,1.0,0.7939604190311708
2009-10-12,0.0026319981793355,0.005284295845557256,0.0073744817077446,131639089.05957878,158535937.49884623,154514088.72437695,1.0,0.7939604190311708
2009-10-13,0.000136657619585,0.0022211122818797707,0.0038638003259052,131657078.54413398,158888063.61674425,155111100.31074715,1.0,0.7939604190311708
2009-10-14,0.0085736788034816,0.00704437162067296,0.0058391764824509,132785864.04777613,160007330.18294972,156016821.39984873,1.0,0.7939604190311708
2009-10-15,0.001594753430078,0.0014126092487651834,0.0012690675952365,132997624.75993218,160233358.0174364,156214817.29219908,1.0,0.7939604190311708
2009-10-16,-0.0039115646779061,-0.0015385725312630004,0.0003315021210518,132477395.94867583,159986827.37419873,156266602.83547115,1.0,0.7939604190311708
2009-10-19,0.0060579097583137,0.0073346279905392355,0.0083407663410646,133279932.05834931,161160271.2363751,157569986.05663377,1.0,0.7939604190311708
2009-10-20,-0.0025019144505068,-0.006086854902172971,-0.0089120249214681,132946477.07036994,160179312.04936445,156165718.41402167,1.0,0.7939604190311708
2009-10-21,-0.0067301418177061,0.002908287219328989,0.0105040063437232,132051728.42552195,160645159.4953985,157806084.11091465,1.0,0.7939604190311708
2009-10-22,0.0063486910642222,0.002682243000417647,-0.0002071604044141,132890084.05379215,161076048.850006,157773392.9387112,1.0,0.7939604190311708
2009-10-23,-0.0083722944950718,-0.0045118839892213805,-0.0014696253602861,131777489.13461895,160349292.40415263,157541525.15927008,1.0,0.7939604190311708
2009-10-26,-0.0083219902580833,-0.010019856929118096,-0.0113578880848486,130680838.15380597,158742615.4355777,155752186.14779472,1.0,0.7939604190311708
2009-10-27,6.612224588535857e-05,-0.0015635586136005684,-0.0028478548431513,130689479.0643189,158494412.0518679,155308626.53014234,1.0,0.7939604190311708
2009-10-28,-0.0106313163991205,-0.014533484710831917,-0.0176086512507299,129300077.86234987,156190935.93755978,152573851.0893432,1.0,0.7939604190311708
2009-10-29,0.0119169505686963,0.01700979068824071,0.0210232853090825,130840940.49876407,158847711.06525812,155781454.69149995,1.0,0.7939604190311708
2009-10-30,-0.0145264606175703,-0.01345295223901168,-0.0126069566841465,128940284.7294429,156710740.39502087,153817524.6400109,1.0,0.7939604190311708
2009-11-02,0.0034654328354371,0.004503498846627473,0.0053215634734754,129387118.62595491,157416487.03364396,154636074.36071557,1.0,0.7898161024723438
2009-11-03,0.0006044048893352,0.0064545487400015445,0.0110648487542695,129465320.83306943,158432539.42168245,156347099.13547084,1.0,0.7898161024723438
2009-11-04,-0.0002303258006746,0.004411531996597535,0.0080696227402219,129435501.62938894,159131469.6386434,157608761.24202216,1.0,0.7898161024723438
2009-11-05,0.012168752106745,0.004467571532745958,-0.0016014677620987,131010570.16252917,159842400.86236507,157356355.89186877,1.0,0.7898161024723438
2009-11-06,0.0022161408299841,0.00012404063369655677,-0.0015246725964398,131300908.03622586,159862227.8150596,157116438.96816477,1.0,0.7898161024723438
2009-11-09,0.013683728617074,0.012973348153667479,0.0124135213965518,133097594.02896895,161936176.1531253,159066807.2450461,1.0,0.7898161024723438
2009-11-10,0.000115887496075,-0.0018214060975874629,-0.0033481214930535,133113018.37587456,161641224.61446,158534232.24887758,1.0,0.7898161024723438
2009-11-11,0.0030168717634611,0.003176046680010263,0.0033014870347725,133514603.28236182,162154604.68924955,159057630.96121487,1.0,0.7898161024723438
2009-11-12,-0.0052820474876872,-0.007510521727442918,-0.0092667067173507,132809372.80752467,160936739.00752604,157583690.5439407,1.0,0.7898161024723438
2009-11-13,0.0037507254499983,0.005296317570718698,0.0065143463163534,133307504.30211216,161789111.0861058,158610245.277953,1.0,0.7898161024723438
2009-11-16,0.010738296140284,0.0137825603785183,0.016181641806126,134738999.7610304,164018979.27823684,161176819.45382264,1.0,0.7898161024723438
2009-11-17,0.0008363463412382,-0.0007042079987144929,-0.0019182666401367,134851688.23050264,163903475.8010881,160867639.33790103,1.0,0.7898161024723438
2009-11-18,-0.000859537751443,-0.0005846597396703254,-0.000368037698581,134735778.1136227,163807648.03759518,160808433.98214296,1.0,0.7898161024723438
2009-11-19,-0.0074883869005099,-0.00717538714206296,-0.0069287226449721,133726824.47776663,162632264.7460946,159694236.94410837,1.0,0.7898161024723438
2009-11-20,-0.0019969374685156,-0.0003773831867755357,0.0008989326302045,133459780.37142137,162570890.06375223,159837791.30455303,1.0,0.7898161024723438
2009-11-23,0.0082541276659356,0.008270335623894516,0.0082831085660164,134561374.4368748,163915405.88725471,161161745.08288094,1.0,0.7898161024723438
2009-11-24,0.0007590140727065,-0.002142211341275695,-0.0044285687213516,134663508.4137151,163564264.44575322,160448029.21952847,1.0,0.7898161024723438
2009-11-25,0.0033872153951571,0.00962692524981891,0.0145442290232464,135119642.7225799,165138885.3931141,162781622.10282585,1.0,0.7898161024723438
2009-11-26,0.0,-0.003984337574516854,-0.0071242589244083,135119642.7225799,164480916.32702848,161621923.67883015,1.0,0.7898161024723438
2009-11-27,-0.008846669252076,-0.0074869534400939936,-0.0064154075110709,133924283.93395457,163249455.36470404,160585053.17570725,1.0,0.7898161024723438
2009-11-30,0.0028048819055585,0.0025507375886606428,0.0023504550695074,134299925.73467582,163665861.88683116,160962501.12803122,1.0,0.7898161024723438
2009-12-01,0.0061817577662107,0.009739182387493432,0.0125426681138126,135130135.34358767,165259833.56635335,162981400.35844928,1.0,0.7881526560388877
2009-12-02,-0.0005270963331119,0.002145520161254885,0.004251718602975,135058908.74475515,165614401.87111557,163674351.4102922,1.0,0.7881526560388877
2009-12-03,-0.005963360109191,-0.003557180797350939,-0.0016609524653854,134253503.8359558,165025281.5010149,163402496.09279692,1.0,0.7881526560388877
2009-12-04,0.0011380433322852,-0.009546799603984739,-0.017967162042752,134406290.14083222,163449818.2089335,160466616.96730748,1.0,0.7881526560388877
2009-12-07,-0.0004545965882669,-0.0011396419321696224,-0.0016795029406146,134345189.4998926,163263543.94229713,160197112.81224042,1.0,0.7881526560388877
2009-12-08,-0.0049628015608578,-0.009915045698128622,-0.0138177413923751,133678460.98374881,161644778.4432708,157983550.53559574,1.0,0.7881526560388877
2009-12-09,0.0018069558877636,-0.0012692390940062795,-0.0036934840579535,133920012.06589057,161439612.57112864,157400040.81027365,1.0,0.7881526560388877
2009-12-10,0.0024427406136154,0.0040314139817116896,0.0052833935976945,134247143.9183398,162090442.48245,158231647.1781675,1.0,0.7881526560388877
2009-12-11,0.0013968655071642,-0.0014067872533826947,-0.0036162509335757,134434669.12311462,161862415.71407053,157659441.83633822,1.0,0.7881526560388877
2009-12-14,0.0039859651897018,0.0059388108609722936,0.0074777823214939,134970521.03452843,162823685.98649648,158838384.8233186,1.0,0.7881526560388877
2009-12-15,-0.0043663899172176,-0.0029695910360746126,-0.0018688211975809,134381187.11236164,162340166.22813034,158541544.28277126,1.0,0.7881526560388877
2009-12-16,0.0009365927056412,0.0023310055720918905,0.0034298950733066,134507047.55198652,162718582.06018245,159085325.1444212,1.0,0.7881526560388877
2009-12-17,-0.0048110771202083,-0.01241700104516499,-0.0184109718046626,133859923.77300237,160698105.2566734,156156409.7086517,1.0,0.7881526560388877
2009-12-18,0.0024003988680898,0.0033564696500666836,0.0041099166168942,134181240.98250967,161237483.56979066,156798199.53174782,1.0,0.7881526560388877
2009-12-21,0.004119013774961,-0.0016273972669626432,-0.0061559489718156,134733935.362458,160975086.12969726,155832957.81655782,1.0,0.7881526560388877
2009-12-22,0.0011694921271172,-0.002028785670219748,-0.0045492399617866,134891505.63911992,160648502.18169492,155124036.29749537,1.0,0.7881526560388877
2009-12-23,0.0012505994533592,0.0035729879841414586,0.0054031836425579,135060200.88233498,161222497.34966046,155962199.95298555,1.0,0.7881526560388877
2009-12-24,0.001929750870161,0.0038850087974353145,0.0054258812751238,135320833.4225118,161848848.1702084,156808432.33333758,1.0,0.7881526560388877
2009-12-25,0.0,-6.323648156351825e-06,-1.1307100859336838e-05,135320833.4225118,161847824.69503805,156806659.28457758,1.0,0.7881526560388877
2009-12-28,0.0001535501493014,0.002319992994645628,0.0040272931458485,135341611.9566874,162223310.51452917,157438165.66873777,1.0,0.7881526560388877
2009-12-29,-0.0002148516977832,-0.0017985241003516785,-0.0030465626249643,135312533.58157778,161931547.98092994,156958520.43746844,1.0,0.7881526560388877
2009-12-30,0.0007426336381491,-0.0003398729252760465,-0.0011929596445429,135413021.22067863,161876511.83202317,156771275.25671938,1.0,0.7881526560388877
2009-12-31,-0.007145682480329,-0.0029131067874009647,0.0004224426068714,134445402.76733363,161404948.26668453,156837502.12292138,1.0,0.7881526560388877
2010-01-01,0.0,4.715844269964106e-05,8.432241244138439e-05,134445402.76733363,161412559.8726888,156850727.03946164,1.0,0.7801832843457931
2010-01-04,0.0099945552631859,0.010582104705193465,0.011045132499042,135789124.77517304,163120644.4819949,158583164.10218355,1.0,0.7801832843457931
2010-01-05,0.0035478136225405,0.0009747024453314127,-0.0010530792297549,136270879.28184325,163279638.57305554,158416163.46587873,1.0,0.7801832843457931
2010-01-06,-0.0001886536721618,0.0053127033611551685,0.009648136310604,136245171.28005803,164147094.8577108,159944584.20480046,1.0,0.7801832843457931
2010-01-07,0.002098875444896,-0.0011795791539249791,-0.0037632180642741,136531132.9245434,163953470.3664393,159342677.85623813,1.0,0.7801832843457931
2010-01-08,0.0022053175284364,0.00054628853323891,-0.0007611359669909,136832227.42515916,164043036.26728523,159221396.41304508,1.0,0.7801832843457931
2010-01-11,0.0010227830197791,5.620109005638886e-05,-0.0007055293559196,136972177.10392818,164052255.6647396,159109061.04378518,1.0,0.7801832843457931
2010-01-12,-0.0038197637913039,-0.004477190113146203,-0.0049952855067534,136448975.74141052,163317762.5276381,158314265.85716,1.0,0.7801832843457931
2010-01-13,0.0038506342630292,0.0025243282043664376,0.0014791113691462,136974390.8425556,163730030.16186067,158548430.28768736,1.0,0.7801832843457931
2010-01-14,0.0026059048580346,0.0006114049430653887,-0.0009603928145902,137331333.07307857,163830135.51162988,158396161.5144745,1.0,0.7801832843457931
2010-01-15,-0.0053937706051186,-0.003751358812078336,-0.0024570297654473,136590599.36558726,163215549.88909435,158006977.43090087,1.0,0.7801832843457931
2010-01-18,0.0,0.0,0.0,136590599.36558726,163215549.88909435,158006977.43090087,1.0,0.7801832843457931
2010-01-19,0.0070555718366099,0.003512734435890205,0.0007207444035038,137554324.15161678,163788882.77166253,158120860.07559875,1.0,0.7801832843457931
2010-01-20,-0.0053502045804683,-0.004540512873598585,-0.0039024222927475,136818380.37647757,163045197.2408855,157503805.7062913,1.0,0.7801832843457931
2010-01-21,-0.0103842791690887,-0.0052961037377603215,-0.0012862851995411,135397620.1191857,162181692.96235415,157301210.8921399,1.0,0.7801832843457931
2010-01-22,-0.0130023407439928,-0.006478648047034604,-0.0013375470242896,133637134.12647034,161130974.85397884,157090813.125594,1.0,0.7801832843457931
2010-01-25,0.0022766130300605,0.0010387891509024817,6.330212128125012e-05,133941374.16732259,161298355.9625315,157100757.30729863,1.0,0.7801832843457931
2010-01-26,-0.0025265769455572,-0.003427235665957779,-0.0041370142658533,133602960.97929518,160745548.48411635,156450829.233142,1.0,0.7801832843457931
2010-01-27,0.0026937967401171,-0.0018961399389494633,-0.0055133134097487,133962860.20005119,160440752.42962727,155588266.77836463,1.0,0.7801832843457931
2010-01-28,-0.0069742900116772,-0.0038879933992717504,-0.0014557876827256,133028564.36222228,159816959.8432067,155361763.29601204,1.0,0.7801832843457931
2010-01-29,-0.0048019620348446,-0.004503085730810306,-0.0042675514492735,132389766.24660501,159097290.37179527,154698748.97789648,1.0,0.7801832843457931
2010-02-01,0.0077654968260528,0.004723186126882712,0.002325644217175,133417838.55619489,159848736.48650396,155058523.22886115,1.0,0.7817543694655905
2010-02-02,0.008143523829757,0.005824471344818019,0.003996904711019,134504329.90379193,160779770.87167495,155678277.37083825,1.0,0.7817543694655905
2010-02-03,-0.004248456854425,-0.003789585029487012,-0.0034279637027195,133932894.06146231,160170482.2589353,155144617.88670912,1.0,0.7817543694655905
2010-02-04,-0.0167917393836207,-0.00740073340285322,0.0,131683927.80948816,158985103.22073048,155144617.88670912,1.0,0.7817543694655905
2010-02-05,0.0031048235539639,0.0013684092434283293,0.0,132092783.17022954,159202659.90554515,155144617.88670912,1.0,0.7817543694655905
2010-02-08,-0.0058689078116149,-0.002586642222547354,0.0,131317542.80322383,158790859.58349162,155144617.88670912,1.0,0.7817543694655905
2010-02-09,0.0070108478168477,0.003089936928813721,0.0,132238190.11149962,159281513.32447672,155144617.88670912,1.0,0.7817543694655905
2010-02-10,-0.0023631186427645,-0.0010415127745176686,0.0,131925695.57916169,159115619.59360477,155144617.88670912,1.0,0.7817543694655905
2010-02-11,0.005531570035815,0.002437965132677691,0.0,132655451.80378142,159503537.92623842,155144617.88670912,1.0,0.7817543694655905
2010-02-12,-0.0008110886294125,-0.00035747640999137583,0.0,132547856.4751938,159446519.1741196,155144617.88670912,1.0,0.7817543694655905
2010-02-15,0.0,0.0,0.0,132547856.4751938,159446519.1741196,155144617.88670912,1.0,0.7817543694655905
2010-02-16,0.0115233767603893,0.005078773398988217,0.0,134075255.36413947,160256311.91426238,155144617.88670912,1.0,0.7817543694655905
2010-02-17,0.0010860722710072,0.0004786717534334738,0.0,134220870.78121865,160333022.08408517,155144617.88670912,1.0,0.7817543694655905
2010-02-18,0.0030410569041505,0.001340304949734824,0.0,134629044.08698896,160547917.22719043,155144617.88670912,1.0,0.7817543694655905
2010-02-19,0.001565843835147,0.0006901246207839524,0.0,134839852.1457043,160658715.29768452,155144617.88670912,1.0,0.7817543694655905
2010-02-22,-0.0006244578796817,-0.00027522141591496997,0.0,134755650.3375368,160614498.5785812,155144617.88670912,1.0,0.7817543694655905
2010-02-23,-0.0053353434936546,-0.0023514809220836768,0.0,134036682.65527524,160236816.64936364,155144617.88670912,1.0,0.7817543694655905
2010-02-24,0.0059093139656007,0.0026044506917387725,0.0,134828747.49599284,160654145.5373281,155144617.88670912,1.0,0.7817543694655905
2010-02-25,5.737220560910741e-05,2.5286028370643455e-05,0.0,134836482.91861624,160658207.84261003,155144617.88670912,1.0,0.7817543694655905
2010-02-26,0.0019268974654185,0.0008492541547009769,0.0,135096298.99579805,160794647.4931072,155144617.88670912,1.0,0.7817543694655905
2010-03-01,0.0058787844064798,0.0025909951989635084,0.0,135890501.01170766,161211265.6527809,155144617.88670912,1.0,0.784192599825196
2010-03-02,0.0013894563539845,0.000612384209629299,0.0,136079314.93178454,161309988.88628098,155144617.88670912,1.0,0.784192599825196
2010-03-03,0.0002322240681871,0.00010234963627741566,0.0,136110915.8238941,161326498.9049714,155144617.88670912,1.0,0.784192599825196
2010-03-04,0.0024125815975684,0.0010633129069195634,0.0,136439294.51463902,161498039.4534852,155144617.88670912,1.0,0.784192599825196
2010-03-05,0.0070214296529291,0.0030946007308155265,0.0,137397293.42296883,161997811.4044032,155144617.88670912,1.0,0.784192599825196
2010-03-08,-0.0003134665994639,-0.00013815618979855045,0.0,137354223.960624,161975430.4040239,155144617.88670912,1.0,0.784192599825196
2010-03-09,0.0012695791316031,0.0003380604485156625,-0.0003960378416383,137528606.01700196,162030187.8906748,155083174.74709946,1.0,0.784192599825196
2010-03-10,0.0023466360639852,-0.0006295585738289083,-0.0029749966573071,137851335.60371107,161928180.39666912,154621802.82062227,1.0,0.784192599825196
2010-03-11,0.002527785728191,0.0006951753700588242,-0.000749042716866,138199794.24246222,162040748.87939933,154505984.4853508,1.0,0.784192599825196
2010-03-12,2.6601035171158776e-05,-0.0006974487256348408,-0.0012680477925611,138203470.5000495,161927733.76559246,154310063.51278666,1.0,0.784192599825196
2010-03-15,0.0004807412674848,0.00036306701786361435,0.0002703319315895,138269910.6116285,161986524.38500014,154351778.45031977,1.0,0.784192599825196
2010-03-16,0.0057344373651855,0.005458526036023493,0.0052410896725352,139062810.7535207,162870732.04584065,155160749.96229318,1.0,0.784192599825196
2010-03-17,0.003533392576466,0.0018896603165157587,0.0005942906546846,139554174.25669968,163178502.40490952,155252960.54596964,1.0,0.784192599825196
2010-03-18,-0.0007928795961993,-0.0016844967867846658,-0.0023871500635941,139443524.5993671,162903628.74193615,154882348.43132913,1.0,0.784192599825196
2010-03-19,-0.0034137479326769,-0.005297743218074521,-0.0067824560239246,138967499.55554083,162040607.1475688,153831865.7142115,1.0,0.784192599825196
2010-03-22,0.0036840140303896,0.0018427341281031988,0.0003916838673792,139479457.7736716,162339204.9044982,153892119.17430058,1.0,0.784192599825196
2010-03-23,0.0041978289201613,0.00382140478832881,0.0035247576930338,140064968.67528236,162959568.7194537,154434551.60525748,1.0,0.784192599825196
2010-03-24,-0.0060256508222571,-0.008360620773393918,-0.0102007314226073,139220986.0816147,161597125.5639945,152859206.22196147,1.0,0.784192599825196
2010-03-25,-0.0020658313645586,-0.001266545036775419,-0.0006366545823786,138933379.0019625,161392455.52665427,152761887.7078615,1.0,0.784192599825196
2010-03-26,0.0012797807597824,0.0015840445111439108,0.001823824457253,139111183.26730078,161648108.35997128,153040498.57479924,1.0,0.784192599825196
2010-03-29,0.0036317061422548,0.0056122656750424655,0.0071730774901621,139616394.20602897,162555320.48995548,154138269.93020934,1.0,0.784192599825196
2010-03-30,4.4857571581502494e-05,0.00013309068161145273,0.0002026242040023,139622657.05842602,162576955.0883591,154169502.07446024,1.0,0.784192599825196
2010-03-31,-0.0011147794808131,0.0016669993613846116,0.0038592249481817,139467008.5852807,162847970.76866725,154764476.86311474,1.0,0.784192599825196
2010-04-01,0.0040484109151169,0.005054547215087281,0.0058474491191286,140031628.34513605,163671093.52579862,155669454.26702034,1.0,0.7857927394082255
2010-04-02,-0.0016421033478893,-0.0010935065949961094,-0.0006611760947123,139801681.9394201,163492118.10561794,155566529.3451821,1.0,0.7857927394082255
2010-04-05,0.0038010684848823,0.002879360508972168,0.0021529937045037,140333077.70677358,163962870.85401946,155901463.10349375,1.0,0.7857927394082255
2010-04-06,0.0014182109308385,0.002288842772582292,0.002974958207497,140532099.61153555,164338156.08594552,156365263.44071427,1.0,0.7857927394082255
2010-04-07,-0.0012184884974827,-0.00048701649787424774,8.94317837944747e-05,140360862.86463177,164258120.69270143,156379247.46514726,1.0,0.7857927394082255
2010-04-08,0.0016659119784013,0.0009467216298132664,0.0003799521008932,140594691.70737672,164413627.4084337,156438664.08875772,1.0,0.7857927394082255
2010-04-09,0.0041473966248069,0.005328157384900915,0.0062586749051647,141177793.65722963,165289649.0914883,157417762.82988754,1.0,0.7857927394082255
2010-04-12,0.0020364161578025,0.0008145360182949085,-0.0001483862906948,141465290.39735612,165424283.46412462,157394404.19197172,1.0,0.7857927394082255
2010-04-13,0.0010657288004154,-0.0005178176977368807,-0.001765757001348,141616054.03159174,165338623.84251148,157116483.92079675,1.0,0.7857927394082255
2010-04-14,0.0059414328025968,0.006364900766218707,0.0066986215102831,142457456.30038938,166390987.77609223,158168947.77960867,1.0,0.7857927394082255
2010-04-15,0.0008160336862144,0.0007199787330412807,0.000644281081276,142573706.38358292,166510785.74866074,158270853.04030836,1.0,0.7857927394082255
2010-04-16,-0.0081508653845428,-0.009477983504139382,-0.0105238402970479,141411607.295475,164932599.26807365,156605235.85923463,1.0,0.7857927394082255
2010-04-19,0.0020497925067575,-0.002030787207167259,-0.0052465537239489,141701471.74847782,164597656.2554352,155783598.07584748,1.0,0.7857927394082255
2010-04-20,0.0048726706946227,0.005935295673006795,0.006772714389206,142391936.35725152,165574592.01239514,156838675.89213803,1.0,0.7857927394082255
2010-04-21,0.0004520253523866,0.0012808205771178598,0.0019339659926735,142456301.1224604,165786663.3568925,157141996.5576494,1.0,0.7857927394082255
2010-04-22,0.0007319492999759,-0.0012466596591325118,-0.0028059342932715,142560571.91234416,165579983.81166327,156701066.44059515,1.0,0.7857927394082255
2010-04-23,0.0033959236473794,0.0041476216613787805,0.0047400093792076,143044696.72968522,166266746.93921125,157443830.96525538,1.0,0.7857927394082255
2010-04-26,-0.0023567137553014,-0.000213224709536742,0.0014759863304869,142707581.32527944,166231294.7603895,157676215.9075796,1.0,0.7857927394082255
2010-04-27,-0.0115405708917359,-0.008039339224343026,-0.0052801372597113,141060654.36620688,164894904.99210897,156843663.8449957,1.0,0.7857927394082255
2010-04-28,0.0025008865357699,0.002935751016995344,0.0032784529701738,141413431.05743822,165378995.37713692,157357868.42058125,1.0,0.7857927394082255
2010-04-29,0.0088500120194669,0.00626216191242167,0.0042227649864683,142664941.62201062,166414625.4231022,158022353.71769297,1.0,0.7857927394082255
2010-04-30,-0.0087425761690159,-0.001571558267042839,0.0040796778016252,141417682.503232,166153095.14276168,158667034.00631562,1.0,0.7857927394082255
2010-05-03,0.0071202851638678,0.0038992137345741943,0.0013607965545011,142424616.72986832,166800961.57338434,158882947.55950433,1.0,0.7863335047013512
2010-05-04,-0.0125056043586037,-0.014894543898373558,-0.0167771861505007,140643510.82211882,164316537.32893866,156217338.77215827,1.0,0.7863335047013512
